id,uid,type,data,created_at,updated_at
59,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""9042aff1-e7b2-4ff4-a4c0-01c66ac0701a"", ""_rev"": ""1-7f63c992fcc03c52e91beae4f28b43a0"", ""time"": ""2020-04-24T14:06:40.409Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:41","2020-04-24 14:06:41"
60,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""98178b0f-36f8-4885-b07c-fef80f76671e"", ""_rev"": ""1-bc547a09b9ed7069900d4e7162e1b8f3"", ""time"": ""2020-04-24T14:06:40.726Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:41","2020-04-24 14:06:41"
61,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""ac77910e-971c-458c-a676-f70a9b3ba127"", ""_rev"": ""1-28364b876ddd4294c30b6d023643719e"", ""time"": ""2020-04-24T14:06:41.177Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:41","2020-04-24 14:06:41"
62,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""b4c70c32-7f1e-44f3-8d60-9f587c892eb1"", ""_rev"": ""1-b478bf7add397b8e183042ad20c6a907"", ""time"": ""2020-04-24T14:06:40.198Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:42","2020-04-24 14:06:42"
63,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""b8382716-a9e8-4fb0-9d18-b5423a8d96d2"", ""_rev"": ""1-63f20ff25ab424136cb78ef0dd228743"", ""time"": ""2020-04-24T14:06:39.717Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:42","2020-04-24 14:06:42"
64,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""f9573684-c17b-45ea-ae7f-f1629d9ed985"", ""_rev"": ""1-7d55ded941d821c570fa37a9e366167e"", ""time"": ""2020-04-24T14:06:41.584Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:42","2020-04-24 14:06:42"
65,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""5329cc06-d5b1-41ce-89a7-d2ff6d2a03a6"", ""_rev"": ""1-df660a9a04ce64a002a521c653374568"", ""time"": ""2020-04-24T14:06:41.927Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:42","2020-04-24 14:06:42"
66,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""c1ca3aef-818f-4af6-a06a-a8f073ed34e3"", ""_rev"": ""1-e7cb0063ba6ca642fdcc371b37f8642f"", ""time"": ""2020-04-24T14:06:42.197Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:42","2020-04-24 14:06:42"
67,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""3e1b27fc-17d7-4896-90e6-bdca5b477a2d"", ""_rev"": ""1-b8dd0ea5fe1b649aa489b060b7c49bc6"", ""time"": ""2020-04-24T14:06:42.553Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:43","2020-04-24 14:06:43"
68,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""7a162c36-2760-4ea0-ade0-5dbf66a939eb"", ""_rev"": ""1-d7ec2d1b3bafbb1554821f3697b60693"", ""time"": ""2020-04-24T14:06:42.764Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:44","2020-04-24 14:06:44"
69,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""4cc35634-20dc-4625-861e-c138ad99c29a"", ""_rev"": ""1-b2675b02207d8c4594215e2e0a5d3a1f"", ""time"": ""2020-04-24T14:06:43.059Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:44","2020-04-24 14:06:44"
70,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""8bbd4fa2-9209-4835-a11d-ca1dbccc87a4"", ""_rev"": ""1-4cb97a108cd34862bdf25a0726c3d679"", ""time"": ""2020-04-24T14:06:43.397Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 14:06:44","2020-04-24 14:06:44"
71,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""3eb5b6ee-66d1-4ba9-917b-4ead3a13ab53"", ""_rev"": ""1-f4f70100759d5024a679d745a42e87e3"", ""time"": ""2020-04-24T16:19:56.331Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""returning"": true}","2020-04-24 16:19:58","2020-04-24 16:19:58"
72,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""ac41e9a4-eab1-475c-87a1-1e905674bdce"", ""_rev"": ""1-30eff45cf515e745619985218e756f66"", ""time"": ""2020-04-24T16:19:56.406Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:19:58","2020-04-24 16:19:58"
73,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""81fdef90-53f2-448f-a344-844278afa43a"", ""_rev"": ""1-9540e3a8bcf268d16184f4bb88388d10"", ""time"": ""2020-04-24T16:20:07.140Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:20:07","2020-04-24 16:20:07"
74,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""0731d8bc-5283-4bad-820a-16833547c336"", ""_rev"": ""1-5b257137c98e044802bf8882eb0ef556"", ""time"": ""2020-04-24T16:26:04.917Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:28","2020-04-24 16:29:28"
75,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""0b7c9f1d-9afe-4221-b9df-8716056de32f"", ""_rev"": ""1-aea858d4f120749a34e7cc97669eae44"", ""time"": ""2020-04-24T16:20:33.341Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:28","2020-04-24 16:29:28"
76,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""238ac196-b170-4506-84f4-f84c17553032"", ""_rev"": ""1-fc541c6888d5d30b1ad93bd02a0692f2"", ""time"": ""2020-04-24T16:29:10.346Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:28","2020-04-24 16:29:28"
77,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""2b4caeeb-b1e7-4574-998d-db347371651f"", ""_rev"": ""1-9068679300b213553113f69b839a6dde"", ""time"": ""2020-04-24T16:26:04.827Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""returning"": true}","2020-04-24 16:29:28","2020-04-24 16:29:28"
78,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""2fe69408-f6cf-4eb5-befb-dbd71a6ec3b8"", ""_rev"": ""1-275d18b2a0355e86c8b491c5f9e86da1"", ""time"": ""2020-04-24T16:21:35.317Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""returning"": true}","2020-04-24 16:29:29","2020-04-24 16:29:29"
79,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""4d58bfd3-4381-48f6-90a5-a96aefbfb97d"", ""_rev"": ""1-ea85f4fa1140e60ae6a0f0555486821b"", ""time"": ""2020-04-24T16:20:17.126Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:29","2020-04-24 16:29:29"
80,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""58f86f3a-d0ff-4b62-a72f-72c997d56a5d"", ""_rev"": ""1-b0fc2b9d6e494d1f1279b0d6dced9c07"", ""time"": ""2020-04-24T16:26:06.553Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:29","2020-04-24 16:29:29"
81,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""73166e01-3a11-4a74-940d-5537cbcc4cc3"", ""_rev"": ""1-1b7ae29c8caefc903b6c8fe3c432cd5c"", ""time"": ""2020-04-24T16:20:18.179Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:29","2020-04-24 16:29:29"
82,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,START,"{""_id"": ""8236010d-ed4e-4ce5-be31-30a6ec3747d9"", ""_rev"": ""1-700caf89f1a6ccad55d2fac5bc71405c"", ""time"": ""2020-04-24T16:29:14.969Z"", ""with"": ""get"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8=""}","2020-04-24 16:29:29","2020-04-24 16:29:29"
83,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""829cd704-2762-48f0-94e3-d6cc4c808a9a"", ""_rev"": ""1-606bf91bb7f4d96b2590144c58b10e87"", ""time"": ""2020-04-24T16:21:35.415Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:29","2020-04-24 16:29:29"
84,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""ae364384-15a0-4cdc-afe9-0c488a80e9c9"", ""_rev"": ""1-f96195ca52beb1961e9d797ca032e22a"", ""time"": ""2020-04-24T16:20:35.230Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:29","2020-04-24 16:29:29"
85,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OFFLINE,"{""at"": ""login"", ""_id"": ""b23b75d0-8e01-4ad5-b4d1-42f053e97a8c"", ""_rev"": ""1-76db343219263e8c4918ed5b0a91d992"", ""time"": ""2020-04-24T16:29:14.999Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8=""}","2020-04-24 16:29:30","2020-04-24 16:29:30"
86,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""bc2ff17c-fde4-4451-8bb8-e62d6dc282d1"", ""_rev"": ""1-e1dcd67c7f52364c323db0aaaf91f4fc"", ""time"": ""2020-04-24T16:21:37.007Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:30","2020-04-24 16:29:30"
87,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""cbe6925a-31f4-4802-90eb-c6ea012f15a1"", ""_rev"": ""1-d1b575288999791340af37a7949ea8e3"", ""time"": ""2020-04-24T16:20:31.762Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:30","2020-04-24 16:29:30"
88,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""f0b067d5-2f90-4774-b9f7-965e1f95a9bf"", ""_rev"": ""1-a6bc676517fd650f70a428ec02b4cd70"", ""time"": ""2020-04-24T16:29:10.266Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""returning"": true}","2020-04-24 16:29:30","2020-04-24 16:29:30"
89,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,LOGIN_ATTEMPT,"{""_id"": ""4aa9470d-20c7-44ff-9c2b-8d02d8b740c8"", ""_rev"": ""1-b92b52dd46edebec448296f57e539f50"", ""time"": ""2020-04-24T16:29:34.668Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""number"": ""01111111111""}","2020-04-24 16:29:35","2020-04-24 16:29:35"
90,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""754fb85c-85d1-4abf-aa3b-6cd8fd0c6d72"", ""_rev"": ""1-cfa8eb952ea93246f0e23bd6769ba911"", ""time"": ""2020-04-24T16:29:38.388Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:39","2020-04-24 16:29:39"
91,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,LOGIN_SUCCESS,"{""_id"": ""9e30e46c-8f34-4f34-ad92-bc3c0d6af4e3"", ""_rev"": ""1-cf622d3baf9f024a9a0d66e3de09fff8"", ""time"": ""2020-04-24T16:29:38.402Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""number"": ""01111111111"", ""target"": ""get-home""}","2020-04-24 16:29:39","2020-04-24 16:29:39"
92,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""9306bd3b-9a1a-418c-a2be-e79d98fe7f99"", ""_rev"": ""1-69031c896676e4777eeb6036b03c97d8"", ""time"": ""2020-04-24T16:29:45.681Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:46","2020-04-24 16:29:46"
93,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""4a7fbac9-b797-474d-a751-759f2f555436"", ""_rev"": ""1-6e0f15b5edb570e570dd08db4e79764e"", ""time"": ""2020-04-24T16:29:47.174Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:47","2020-04-24 16:29:47"
94,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""ecb7bc68-de61-40a5-9c43-fa57a303dbb7"", ""_rev"": ""1-8caf6f7a83d1d29f3d63dfcceb756758"", ""time"": ""2020-04-24T16:29:47.564Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:48","2020-04-24 16:29:48"
95,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""e929f7d6-e217-4be0-9243-1db9f12613d4"", ""_rev"": ""1-b5f29c4081d738c4e552ddc1da8fbf54"", ""time"": ""2020-04-24T16:29:48.075Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:48","2020-04-24 16:29:48"
96,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""f668778a-c77c-4448-b749-4f31b5d1e7ec"", ""_rev"": ""1-69a17e69b82a5757dcb94e5ebc47c6ee"", ""time"": ""2020-04-24T16:29:48.302Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:49","2020-04-24 16:29:49"
97,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""222b25af-af0e-4fcc-a763-20238e6a8471"", ""_rev"": ""1-1db3129d6840c4d436ec61463c836d94"", ""time"": ""2020-04-24T16:29:48.855Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:49","2020-04-24 16:29:49"
98,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""5af22741-1ce0-42e8-acb7-168e9c23221c"", ""_rev"": ""1-72164766a8a87dae2734ff8bf73c5d0b"", ""time"": ""2020-04-24T16:29:49.087Z"", ""_token"": ""vibhlDUflRbTn__HvUm5iOiKpKe1x4PztHMtA6cTPF8="", ""screen"": ""get-home""}","2020-04-24 16:29:49","2020-04-24 16:29:49"
99,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,NAVIGATE,"{""_id"": ""6d1ca81f-8ad9-40a8-af30-1711bf72822c"", ""_rev"": ""1-cf95ef1296db8c55be60f16e2d83d1b6"", ""time"": ""2020-04-24T16:45:44.794Z"", ""_token"": ""e1O6-8OaXlAhLZWA6Dqm_0-CiAhwjjRdKwhAZHuQh54="", ""screen"": ""get-home""}","2020-04-24 16:45:46","2020-04-24 16:45:46"
100,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""77d25fbd-5c51-43de-9856-98766bfeecc0"", ""_rev"": ""1-9bdfb1339a44baa625df06cb38506010"", ""time"": ""2020-04-24T16:45:44.698Z"", ""_token"": ""e1O6-8OaXlAhLZWA6Dqm_0-CiAhwjjRdKwhAZHuQh54="", ""returning"": true}","2020-04-24 16:45:47","2020-04-24 16:45:47"
101,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""0ffb457e-9f27-48d1-8731-3bd273c0159d"", ""_rev"": ""1-720a1331fac83c4ee15fa1f3e108c192"", ""time"": ""2020-04-24T16:47:12.661Z"", ""returning"": false}","2020-04-24 16:47:13","2020-04-24 16:47:13"
102,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""08eb2dbe-2dc3-4c29-beac-228ceeecffc9"", ""_rev"": ""1-8b1e1bba9af4c27faa3ccdebffb331d1"", ""time"": ""2020-04-24T16:48:09.151Z"", ""returning"": false}","2020-04-24 16:48:11","2020-04-24 16:48:11"
103,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""4d3f572e-b781-484e-a5cf-769a87bbddea"", ""_rev"": ""1-96e7071a5320993bf2533a7b7cec3808"", ""time"": ""2020-04-24T16:50:14.353Z"", ""returning"": false}","2020-04-24 16:50:16","2020-04-24 16:50:16"
104,dc76bc81-f33a-4dc4-ab72-bd0a0ed4edf4,OPEN,"{""_id"": ""dc96d111-16ae-45b4-acf6-577c0c5315c2"", ""_rev"": ""1-9b14dc9893bafadb40579b2ec359f20c"", ""time"": ""2020-04-24T16:51:56.193Z"", ""returning"": false}","2020-04-24 16:51:58","2020-04-24 16:51:58"
105,14f5ac6c-faec-43f8-b09c-db1c675c13a7,ACTIVATE,"{""os"": ""6.0.1"", ""_id"": ""09701e38-2bd4-444f-be97-d8d1f7b4a7f2"", ""_rev"": ""1-8fdef8ee7e101835732ece89a63e8227"", ""time"": ""2020-04-24T17:03:23.575Z"", ""model"": ""Nexus 5X"", ""screen"": {""width"": 435, ""height"": 725}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MTC20F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"", ""manufacturer"": ""LGE""}","2020-04-24 17:03:28","2020-04-24 17:03:28"
106,14f5ac6c-faec-43f8-b09c-db1c675c13a7,OPEN,"{""_id"": ""b1cd1690-ed9f-4302-96cd-ee23365445df"", ""_rev"": ""1-bb528cdb38ce5b346dda202d8ce486d9"", ""time"": ""2020-04-24T17:03:22.832Z"", ""returning"": false}","2020-04-24 17:03:28","2020-04-24 17:03:28"
107,14f5ac6c-faec-43f8-b09c-db1c675c13a7,INSTALLED,"{""_id"": ""b3966fe7-073a-4809-ad0d-431abd3779f0"", ""_rev"": ""1-01290d853cf02b2f243618586449ea86"", ""time"": ""2020-04-24T17:03:23.637Z"", ""frame_version"": ""0.5""}","2020-04-24 17:03:29","2020-04-24 17:03:29"
108,14f5ac6c-faec-43f8-b09c-db1c675c13a7,START,"{""_id"": ""277a53d1-02a0-4fe1-9c7e-a2a737fec05a"", ""_rev"": ""1-01d6bc0109ce715f02d75b55ec453e63"", ""time"": ""2020-04-24T17:03:55.357Z"", ""with"": ""share""}","2020-04-24 17:03:56","2020-04-24 17:03:56"
109,943a3b08-33a7-4e01-85de-ca87ba27b301,ACTIVATE,"{""os"": ""6.0.1"", ""_id"": ""12cfaa43-02d3-48e4-9548-61daaf144cb8"", ""_rev"": ""1-517169063a775fcc9e8020af0074e077"", ""time"": ""2020-04-24T17:03:59.883Z"", ""model"": ""Nexus 5X"", ""screen"": {""width"": 435, ""height"": 725}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MTC20F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"", ""manufacturer"": ""LGE""}","2020-04-24 17:04:01","2020-04-24 17:04:01"
110,943a3b08-33a7-4e01-85de-ca87ba27b301,OPEN,"{""_id"": ""4293af09-d4a2-482f-8798-2309fa011178"", ""_rev"": ""1-fe54b4d006c27e23b40fce9d92d10f3f"", ""time"": ""2020-04-24T17:03:59.253Z"", ""returning"": false}","2020-04-24 17:04:02","2020-04-24 17:04:02"
111,943a3b08-33a7-4e01-85de-ca87ba27b301,INSTALLED,"{""_id"": ""b4880f5e-71f7-4238-86c6-283b3e404c4a"", ""_rev"": ""1-834368c975f8afcefd2de0ddc5b953ce"", ""time"": ""2020-04-24T17:04:00.098Z"", ""frame_version"": ""0.5""}","2020-04-24 17:04:03","2020-04-24 17:04:03"
112,7cf4652d-2274-4a14-89a9-8e9edeb86833,INSTALLED,"{""_id"": ""1307f6ca-ffdd-4c1f-97b9-d9fe2ce6db1b"", ""_rev"": ""1-2e558487eb78a65c88e464a7a16a051f"", ""time"": ""2020-04-24T17:04:12.731Z"", ""frame_version"": ""0.5""}","2020-04-24 17:04:16","2020-04-24 17:04:16"
113,7cf4652d-2274-4a14-89a9-8e9edeb86833,OPEN,"{""_id"": ""b6626492-dcca-4043-bf6f-22c2b9e17900"", ""_rev"": ""1-18fdceb0b19b4ed57e1f017b097277cc"", ""time"": ""2020-04-24T17:04:12.113Z"", ""returning"": false}","2020-04-24 17:04:17","2020-04-24 17:04:17"
114,14f5ac6c-faec-43f8-b09c-db1c675c13a7,OPEN,"{""_id"": ""b8fd6e96-6fce-40da-aeb1-0404e98e971a"", ""_rev"": ""1-ba6a7247e241230064260c52b2f0fcb1"", ""time"": ""2020-04-24T17:04:15.525Z"", ""returning"": false}","2020-04-24 17:04:17","2020-04-24 17:04:17"
115,7cf4652d-2274-4a14-89a9-8e9edeb86833,ACTIVATE,"{""os"": ""6.0.1"", ""_id"": ""f7a5090e-4838-433c-a680-3ebdd072e30b"", ""_rev"": ""1-0c700276c7499137c2ab7d72125740f2"", ""time"": ""2020-04-24T17:04:12.679Z"", ""model"": ""Nexus 5X"", ""screen"": {""width"": 435, ""height"": 725}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MTC20F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"", ""manufacturer"": ""LGE""}","2020-04-24 17:04:17","2020-04-24 17:04:17"
116,14f5ac6c-faec-43f8-b09c-db1c675c13a7,START,"{""_id"": ""161b20cd-873f-4d1d-8068-40f2f396f393"", ""_rev"": ""1-5a56a335f5fb04e088c8c570bef2cd31"", ""time"": ""2020-04-24T17:04:17.303Z"", ""with"": ""share""}","2020-04-24 17:04:18","2020-04-24 17:04:18"
117,3aeb3d8e-5391-475a-929b-8b156b696ae0,ACTIVATE,"{""os"": ""6.0.1"", ""_id"": ""6c30fddb-42be-49ed-8899-74606a98598b"", ""_rev"": ""1-2d9a277b679b084fb0fedde323e8437a"", ""time"": ""2020-04-24T17:04:23.100Z"", ""model"": ""Nexus 5X"", ""screen"": {""width"": 435, ""height"": 725}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MTC20F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"", ""manufacturer"": ""LGE""}","2020-04-24 17:04:27","2020-04-24 17:04:27"
118,3aeb3d8e-5391-475a-929b-8b156b696ae0,OPEN,"{""_id"": ""c886a439-090c-46e2-aef7-aab6bcafd55a"", ""_rev"": ""1-42373c8afea7a6fe015ac276c15e1330"", ""time"": ""2020-04-24T17:04:22.738Z"", ""returning"": false}","2020-04-24 17:04:27","2020-04-24 17:04:27"
119,3aeb3d8e-5391-475a-929b-8b156b696ae0,INSTALLED,"{""_id"": ""cd60c62b-9c01-41a0-aeb6-c565b6c89bff"", ""_rev"": ""1-dfb9a7bc0fa2c33cf0bc3c08becef936"", ""time"": ""2020-04-24T17:04:23.489Z"", ""frame_version"": ""0.5""}","2020-04-24 17:04:27","2020-04-24 17:04:27"
120,cdbd0cda-d54f-4a2b-a2e1-afd999133142,ACTIVATE,"{""os"": ""6.0.1"", ""_id"": ""110231b1-cca4-4177-865a-5754f54726d8"", ""_rev"": ""1-ab8741170ae60b176521e4e35db7cac2"", ""time"": ""2020-04-24T17:04:25.035Z"", ""model"": ""Nexus 5X"", ""screen"": {""width"": 435, ""height"": 725}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MTC20F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"", ""manufacturer"": ""LGE""}","2020-04-24 17:04:29","2020-04-24 17:04:29"
